File,Test Month,State,District,District Code,Experience in Plumbing,Pre -Test,Post -Test, Which type of pipe is suitable for both hot and cold water?, How deep is the water seal in the P Trap? ,What is the purpose of a non-return valve (NRV)?,What is the minimum diameter of a soil pipe in a residential building?,A trap prevents foul gases from entering the building.,PEX pipes are commonly used in gas pipelines., The height of air pipe with water tank should be…….,What is the colour of CPVC SDR 11? ,What is the color of UPVC SCH 40 pipe?,Where are PVC connection pipes used?, Which type of pipe is suitable for both hot and cold water?, How deep is the water seal in the P Trap? ,What is the purpose of a non-return valve (NRV)?,What is the minimum diameter of a soil pipe in a residential building?,A trap prevents foul gases from entering the building.,PEX pipes are commonly used in gas pipelines., The height of air pipe with water tank should be…….,What is the colour of CPVC SDR 11? ,What is the color of UPVC SCH 40 pipe?,Where are PVC connection pipes used?,Grand total,Score
JH-Aug-1_0231.jpg,July,Jharkhand,Hazaribagh,41 ,,Pre-Test,,,,C,,,,,,,D,,,1,,,,,,,1,2,20%
JH-Aug-1_0271.jpg,July,Jharkhand,Hazaribagh,41 ,,Pre-Test,,,D,C,D,,,,D,,D,,0,1,0,,,,0,,1,2,20%
JH-Aug-1_0287.jpg,July,Jharkhand,Hazaribagh,41 ,,Pre-Test,,C,C,C,A,,A,,C,,,0,0,1,0,,0,,0,,,1,10%
JH-Aug-1_0291.jpg,July,Jharkhand,Hazaribagh,41 ,More than 5 Years,Pre-Test,,B,,C,C,,A,,,,,1,,1,0,,0,,,,,2,20%
JH-Aug-1_0327.jpg,July,Jharkhand,Dhanbad,34 ,More than 5 Years,Pre-Test,,B,D,,,,,,B,,D,1,0,,,,,,0,,1,2,20%
JH-Aug-1_0391.jpg,August,Jharkhand,Giridih,38 ,,Pre-Test,,,B,,B,,,,D,B,,,1,,1,,,,0,0,,2,20%
JH-Aug-1_0399.jpg,August,Jharkhand,Giridih,38 ,,Pre-Test,,,,C,D,A,A,,,,,,,1,0,1,0,,,,,2,20%
JH-Aug-1_0400.jpg,August,Jharkhand,Giridih,38 ,More than 5 Years,Pre-Test,,B,D,,,,,C,,B,D,1,0,,,,,0,,0,1,2,20%
JH-Aug-1_0526.jpg,August,Jharkhand,Dhanbad,34 ,,Pre-Test,,C,,,,,B,,,B,B,0,,,,,1,,,0,0,1,10%
JH-Aug-1_0530.jpg,August,Jharkhand,Giridih,38 ,More than 5 Years,Pre-Test,,B,D,C,,,,,,,,1,0,1,,,,,,,,2,20%
JH-Aug-1_0534.jpg,August,Jharkhand,Dhanbad,34 ,,Pre-Test,,,,C,D,A,,,,,,,,1,0,1,,,,,,2,20%
JH-Aug-1_0557.jpg,August,Jharkhand,Dhanbad,34 ,3 to 5 Year,Pre-Test,,B,,A,,,,,,,,1,,0,,,,,,,,1,10%
JH-Aug-1_0583.jpg,August,Jharkhand,Dhanbad,34 ,1 to 3 Year,Pre-Test,,,,,,,,,A,,D,,,,,,,,1,,1,2,20%
JH-Aug-1_0584.jpg,August,Jharkhand,Jamtara,42 ,More than 5 Years,Pre-Test,,B,A,C,C,,,,,,,1,0,1,0,,,,,,,2,20%
JH-Aug-1_0596.jpg,August,Jharkhand,Dhanbad,34 ,,Pre-Test,,,B,C,,,,,,,,,1,1,,,,,,,,2,20%
JH-Aug-1_0600.jpg,August,Jharkhand,Jamtara,42 ,More than 5 Years,Pre-Test,,C,B,,,,,,,,,0,1,,,,,,,,,1,10%
JH-Aug-1_0615.jpg,August,Jharkhand,Jamtara,42 ,More than 5 Years,Pre-Test,,,,C,,,,,,,D,,,1,,,,,,,1,2,20%
JH-Aug-1_0643.jpg,August,Jharkhand,Giridih,38 ,More than 5 Years,Pre-Test,,,,,,A,,B,,,,,,,,1,,1,,,,2,20%
JH-Aug-1_0653.jpg,August,Jharkhand,Giridih,38 ,More than 5 Years,Pre-Test,,,,,B,A,,,,,,,,,1,1,,,,,,2,20%
JH-Aug-1_0676.jpg,August,Jharkhand,Giridih,38 ,Less than 1 Year,Pre-Test,,B,,A,C,,,,,,,1,,0,0,,,,,,,1,10%
JH-Aug-1_0688.jpg,August,Jharkhand,Giridih,38 ,3 to 5 Year,Pre-Test,,D,,C,,,B,,D,,,0,,1,,,1,,0,,,2,20%
JH-Aug-1_0704.jpg,August,Jharkhand,Giridih,38 ,More than 5 Years,Pre-Test,,B,C,D,C,,A,D,D,A,D,1,0,0,0,,0,0,0,0,1,2,20%
JH-Aug-1_0715.jpg,August,Jharkhand,Giridih,38 ,1 to 3 Year,Pre-Test,,,,,A,A,A,A,,,,,,,0,1,0,0,,,,1,10%
JH-Aug-1_0775.jpg,August,Jharkhand,Giridih,38 ,,Pre-Test,,C,,D,,,,,,,D,0,,0,,,,,,,1,1,10%
JH-Aug-1_0791.jpg,August,Jharkhand,Giridih,38 ,More than 5 Years,Pre-Test,,B,C,B,,,A,,D,A,D,1,0,0,,,0,,0,0,1,2,20%
JH-Aug-1_0802.jpg,August,Jharkhand,Giridih,38 ,,Pre-Test,,,,,,,,B,A,,,,,,,,,1,1,,,2,20%
JH-Aug-1_0818.jpg,August,Jharkhand,Dhanbad,34 ,,Pre-Test,,,D,,A,,B,,C,C,A,,0,,0,,1,,0,1,0,2,20%
JH-Aug-1_0825.jpg,August,Jharkhand,Dhanbad,34 ,More than 5 Years,Pre-Test,,B,,,,B,A,,,,,1,,,,0,0,,,,,1,10%
JH-Aug-1_0829.jpg,August,Jharkhand,Dhanbad,34 ,,Pre-Test,,,,,,,,A,A,B,D,,,,,,,0,1,0,1,2,20%
JH-Aug-1_0848.jpg,August,Jharkhand,Dhanbad,34 ,,Pre-Test,,C,,C,,,,,,,,0,,1,,,,,,,,1,10%
JH-Aug-1_0867.jpg,August,Jharkhand,Dhanbad,34 ,,Pre-Test,,B,,,C,,B,,,B,A,1,,,0,,1,,,0,0,2,20%
JH-Aug-1_0915.jpg,August,Jharkhand,Dhanbad,34 ,More than 5 Years,Pre-Test,,,,,,A,A,,,,D,,,,,1,0,,,,1,2,20%
JH-Aug-1_0980.jpg,August,Jharkhand,Dhanbad,34 ,3 to 5 Year,Pre-Test,,B,A,,D,,A,,D,D,D,1,0,,0,,0,,0,0,1,2,20%
JH-Aug-1_0983.jpg,August,Jharkhand,Dhanbad,34 ,3 to 5 Year,Pre-Test,,,D,A,,,,,A,B,,,0,0,,,,,1,0,,1,10%
JH-Aug-1_0991.jpg,August,Jharkhand,Dhanbad,34 ,More than 5 Years,Pre-Test,,C,C,C,,,,,,,C,0,0,1,,,,,,,0,1,10%
JH-Aug-2_0030.jpg,August,Jharkhand,Dhanbad,34 ,More than 5 Years,Pre-Test,,B,,,,,,B,B,,,1,,,,,,1,0,,,2,20%
JH-Aug-2_0038.jpg,August,Jharkhand,Dhanbad,34 ,More than 5 Years,Pre-Test,,C,,,,A,,,,,,0,,,,1,,,,,,1,10%
JH-Aug-2_0042.jpg,August,Jharkhand,Dhanbad,34 ,More than 5 Years,Pre-Test,,B,C,,B,B,A,,D,,,1,0,,1,0,0,,0,,,2,20%
OD-AUG2_0006.jpg,August,Odisha,Balangir,2 ,3 to 5 Year,Pre-Test,,B,D,B,C, A,,,D,D,D,1,0,0,0,1,,,0,0,1,3,30%
OD-AUG2_0115.jpg,August,Odisha,Balangir,2 ,More than 5 Years,Pre-Test,,,D,,, A,B,B,,,,,0,,,1,1,1,,,,3,30%
OD-AUG2_0116.jpg,August,Odisha,Balangir,2 ,More than 5 Years,Pre-Test,,B,B,,B,,,,,,,1,1,,1,,,,,,,3,30%
OD-AUG2_0148.jpg,August,Odisha,Balangir,2 ,More than 5 Years,Pre-Test,,B,,,, A,B, A,, A,,1,,,,1,1,0,,0,,3,30%
OD-AUG2_0151.jpg,August,Odisha,Balangir,2 ,More than 5 Years,Pre-Test,,B,B,,,, A,,D,D,D,1,1,,,,0,,0,0,1,3,30%
OD-Aug3_0046.jpg,August,Odisha,Bargarh,4 ,,Pre-Test,,B,D,,, A,B,,,,,1,0,,,1,1,,,,,3,30%
OD-AUG4_0055.jpg,August,Odisha,Balasore,3 ,,Pre-Test,,,B,,, A,,,,C,,,1,,,1,,,,1,,3,30%
OD-AUG4_0056.jpg,August,Odisha,Balasore,3 ,More than 5 Years,Pre-Test,,,,C,D,,B,,,B,D,,,1,0,,1,,,0,1,3,30%
OD-AUG5_0064.jpg,August,Odisha,Bhadrak,5 ,,Pre-Test,,,,C, A, A,B,,,,,,,1,0,1,1,,,,,3,30%
OD-AUG5_0076.jpg,August,Odisha,Bhadrak,5 ,,Pre-Test,,C,B,D, A, A,B,,,B,,0,1,0,0,1,1,,,0,,3,30%
OD-AUG5_0084.jpg,August,Odisha,Bhadrak,5 ,,Pre-Test,,,, A,,B, A,B, A,C,,,,0,,0,0,1,1,1,,3,30%
OD-AUG5_0085.jpg,August,Odisha,Bhadrak,5 ,,Pre-Test,,B,B,C,D,B,,,,,,1,1,1,0,0,,,,,,3,30%
OD-Jul1_0039.jpg,July,Odisha,Balangir,2 ,1 to 3 Year,Pre-Test,,B,B,C, A,B, A, A,C,,,1,1,1,0,0,0,0,0,,,3,30%
OD-Jul1_0041.jpg,July,Odisha,Balangir,2,More than 5 Years,Pre-Test,,B,D,D,D, A,B,,D,,,1,0,0,0,1,1,,0,,,3,30%
OD-Jul2_0007.jpg,July,Odisha,Sambalpur,27,,Pre-Test,,B,C,C,D,,B,,,,,1,0,1,0,,1,,,,,3,30%
OD-Jul2_0014.jpg,July,Odisha,Sambalpur,27,,Pre-Test,,C,B,,,,,,B,C,D,0,1,,,,,,0,1,1,3,30%
OD-Jul2_0021.jpg,July,Odisha,Sambalpur,27,,Pre-Test,,C, A,C,,,,C, A,C,,0,0,1,,,,0,1,1,,3,30%
OD-Jul2_0025.jpg,July,Odisha,Sambalpur,27,,Pre-Test,,B, A,C, A,,B, A,B, A,C,1,0,1,0,,1,0,0,0,0,3,30%
OD-Jul2_0051.jpg,July,Odisha,Sambalpur,27,More than 5 Years,Pre-Test,,B,D,B,D, A,B,D,C,B,C,1,0,0,0,1,1,0,0,0,0,3,30%
OD-Jul2_0063.jpg,July,Odisha,Sambalpur,27,More than 5 Years,Pre-Test,,B,D,B,D, A,B,C,C,B,C,1,0,0,0,1,1,0,0,0,0,3,30%
OD-Jul2_0080.jpg,July,Odisha,Sambalpur,27,More than 5 Years,Pre-Test,,B,,,,,,B,C,C,,1,,,,,,1,0,1,,3,30%
OD-Jul2_0139.jpg,July,Odisha,Sambalpur,27,1 to 3 Year,Pre-Test,,D,D,D,D, A,B,D,D,D,D,0,0,0,0,1,1,0,0,0,1,3,30%
OD-Jul2_0140.jpg,July,Odisha,Sambalpur,27,,Pre-Test,,B,,C,, A, A,,B,B,,1,,1,,1,0,,0,0,,3,30%
OD-Jul2_0143.jpg,July,Odisha,Balangir,2 ,,Pre-Test,,B,,,D,,B,,,,D,1,,,0,,1,,,,1,3,30%
OD-Jul2_0146.jpg,July,Odisha,Balangir,2 ,More than 5 Years,Pre-Test,,B,B,,,,,, A,,,1,1,,,,,,1,,,3,30%
OD-Jul2_0181.jpg,July,Odisha,Balangir,2,More than 5 Years,Pre-Test,,B,B,C,D,,,,D,,,1,1,1,0,,,,0,,,3,30%
OD-Jul2_0186.jpg,July,Odisha,Balangir,2,3 to 5 Year,Pre-Test,,B,B,D,,,,,D,,D,1,1,0,,,,,0,,1,3,30%
OD-Jul2_0200.jpg,July,Odisha,Sambalpur,27,3 to 5 Year,Pre-Test,,B, A,D,D,B, A,B, A,B,B,1,0,0,0,0,0,1,1,0,0,3,30%
OD-Jul2_0205.jpg,July,Odisha,Sambalpur,27,3 to 5 Year,Pre-Test,,B,B, A,C,B, A,C,B,C,C,1,1,0,0,0,0,0,0,1,0,3,30%
OD-Jul2_0206.jpg,July,Odisha,Balangir,2,,Pre-Test,,B,B, A, A, A, A, A,B,B, A,1,1,0,0,1,0,0,0,0,0,3,30%
OD-Jul2_0211.jpg,July,Odisha,Sambalpur,27,More than 5 Years,Pre-Test,,B, A, A,C, A,B,C,B, A,B,1,0,0,0,1,1,0,0,0,0,3,30%
OD-Jul2_0212.jpg,July,Odisha,Balangir,2,,Pre-Test,, A,B,C,D,B, A,B,B, A,C,0,1,1,0,0,0,1,0,0,0,3,30%
OD-Jul2_0215.jpg,July,Odisha,Sambalpur,27,,Pre-Test,,C, A, A,C, A,B, A,,,D,0,0,0,0,1,1,0,,,1,3,30%
OD-Jul2_0216.jpg,July,Odisha,Sambalpur,27,More than 5 Years,Pre-Test,,B,B, A,,,, A,,B,D,1,1,0,,,,0,,0,1,3,30%
OD-Jul2_0222.jpg,July,Odisha,Balangir,2 ,,Pre-Test,,,,B,, A,,C,,C,D,,,0,,1,,0,,1,1,3,30%
OD-Jul2_0223.jpg,July,Odisha,Balangir,2 ,,Pre-Test,,B,D,D,,B,B,D,,,D,1,0,0,,0,1,0,,,1,3,30%
OD-Jul2_0226.jpg,July,Odisha,Balangir,2 ,,Pre-Test,,B,B,C,,,,,,,,1,1,1,,,,,,,,3,30%
OD-Jul2_0233.jpg,July,Odisha,Balangir,2 ,3 to 5 Year,Pre-Test,,B, A, A,B, A, A,C,C,B,B,1,0,0,1,1,0,0,0,0,0,3,30%
OD-Jul2_0234.jpg,July,Odisha,Sambalpur,27,1 to 3 Year,Pre-Test,,B, A,B,C, A,B, A,B,B, A,1,0,0,0,1,1,0,0,0,0,3,30%
JH-Aug-1_0073.jpg,July,Jharkhand,Bokaro,31 ,,Pre-Test,,B,C,C,B,,,,,,,1,0,1,1,,,,,,,3,30%
JH-Aug-1_0079.jpg,July,Jharkhand,Bokaro,31 ,More than 5 Years,Pre-Test,,,A,C,,A,,,D,,D,,0,1,,1,,,0,,1,3,30%
JH-Aug-1_0087.jpg,July,Jharkhand,Bokaro,31 ,,Pre-Test,,B,A,A,A,B,A,A,D,B,A,1,0,0,0,0,0,0,0,0,0,1,10%
JH-Aug-1_0139.jpg,August,Jharkhand,Bokaro,31 ,,Pre-Test,,C,D,A,B,,,,A,B,,0,0,0,1,,,,1,0,,2,20%
JH-Aug-1_0149.jpg,August,Jharkhand,Bokaro,31 ,3 to 5 Year,Pre-Test,,B,D,C,C,,A,,,B,D,1,0,1,0,,0,,,0,1,3,30%
JH-Aug-1_0151.jpg,August,Jharkhand,Bokaro,31 ,,Pre-Test,,,,,,,,A,A,C,D,,,,,,,0,1,1,1,3,30%
JH-Aug-1_0152.jpg,August,Jharkhand,Giridih,38 ,More than 5 Years,Pre-Test,,,,C,A,,,B,A,B,,,,1,0,,,1,1,0,,3,30%
JH-Aug-1_0160.jpg,August,Jharkhand,Dhanbad,34 ,,Pre-Test,,,D,A,,A,A,B,C,,D,,0,0,,1,0,1,0,,1,3,30%
JH-Aug-1_0167.jpg,July,Jharkhand,Dhanbad,34 ,,Pre-Test,,C,C,B,,B,B,,C,B,D,0,0,0,,0,1,,0,0,1,2,20%
JH-Aug-1_0169.jpg,July,Jharkhand,Dhanbad,34 ,,Pre-Test,,,C,C,A,A,,B,B,,,,0,1,0,1,,1,0,,,3,30%
JH-Aug-1_0175.jpg,August,Jharkhand,Dhanbad,34 ,3 to 5 Year,Pre-Test,,,B,,,,B,,A,B,,,1,,,,1,,1,0,,3,30%
JH-Aug-1_0222.jpg,July,Jharkhand,Hazaribagh,41 ,More than 5 Years,Pre-Test,,B,D,A,,B,A,C,B,A,D,1,0,0,,0,0,0,0,0,1,2,20%
JH-Aug-1_0234.jpg,July,Jharkhand,Hazaribagh,41 ,,Pre-Test,,B,C,,,,,B,C,A,D,1,0,,,,,1,0,0,1,3,30%
JH-Aug-1_0276.jpg,August,Jharkhand,Bokaro,31 ,,Pre-Test,,B,D,,,,A,A,B,B,D,1,0,,,,0,0,0,0,1,2,20%
JH-Aug-1_0277.jpg,July,Jharkhand,Bokaro,31 ,,Pre-Test,,B,C,B,,,A,B,C,,D,1,0,0,,,0,1,0,,1,3,30%
JH-Aug-1_0284.jpg,July,Jharkhand,Bokaro,31 ,,Pre-Test,,C,,,,,,,,C,D,0,,,,,,,,1,1,2,20%
JH-Aug-1_0332.jpg,July,Jharkhand,Dhanbad,34 ,More than 5 Years,Pre-Test,,B,D,D,C,,,B,B,B,D,1,0,0,0,,,1,0,0,1,3,30%
JH-Aug-1_0344.jpg,July,Jharkhand,Hazaribagh,41 ,More than 5 Years,Pre-Test,,B,A,C,,,,B,C,D,A,1,0,1,,,,1,0,0,0,3,30%
JH-Aug-1_0357.jpg,July,Jharkhand,Hazaribagh,41 ,More than 5 Years,Pre-Test,,B,,C,,,,,,C,,1,,1,,,,,,1,,3,30%
JH-Aug-1_0369.jpg,August,Jharkhand,Giridih,38 ,1 to 3 Year,Pre-Test,,B,A,D,B,B,A,,,,,1,0,0,1,0,0,,,,,2,20%
JH-Aug-1_0423.jpg,August,Jharkhand,Giridih,38 ,,Pre-Test,,C,B,C,C,,,,,B,,0,1,1,0,,,,,0,,2,20%
JH-Aug-1_0424.jpg,August,Jharkhand,Giridih,38 ,,Pre-Test,,,B,,A,,B,B,,,,,1,,0,,1,1,,,,3,30%
JH-Aug-1_0554.jpg,August,Jharkhand,Dhanbad,34 ,,Pre-Test,,B,,C,A,,,A,,,,1,,1,0,,,0,,,,2,20%
JH-Aug-1_0590.jpg,August,Jharkhand,Jamtara,42 ,1 to 3 Year,Pre-Test,,,,,,B,,B,A,,,,,,,0,,1,1,,,2,20%
JH-Aug-1_0598.jpg,August,Jharkhand,Jamtara,42 ,,Pre-Test,,B,B,,,,,B,,,,1,1,,,,,1,,,,3,30%
JH-Aug-1_0617.jpg,August,Jharkhand,Jamtara,42 ,,Pre-Test,,,D,C,,,,A,D,B,D,,0,1,,,,0,0,0,1,2,20%
JH-Aug-1_0630.jpg,August,Jharkhand,Jamtara,42 ,More than 5 Years,Pre-Test,,,,A,A,B,,B,A,B,,,,0,0,0,,1,1,0,,2,20%
JH-Aug-1_0668.jpg,August,Jharkhand,Giridih,38 ,1 to 3 Year,Pre-Test,,,,C,,A,B,,D,B,,,,1,,1,1,,0,0,,3,30%
JH-Aug-1_0681.jpg,August,Jharkhand,Giridih,38 ,More than 5 Years,Pre-Test,,,,,,B,B,B,D,D,A,,,,,0,1,1,0,0,0,2,20%
JH-Aug-1_0691.jpg,August,Jharkhand,Giridih,38 ,More than 5 Years,Pre-Test,,,C,C,C,,,B,,B,D,,0,1,0,,,1,,0,1,3,30%
JH-Aug-1_0696.jpg,August,Jharkhand,Giridih,38 ,,Pre-Test,,,,C,,B,B,,,,,,,1,,0,1,,,,,2,20%
JH-Aug-1_0716.jpg,August,Jharkhand,Giridih,38 ,1 to 3 Year,Pre-Test,,B,C,,B,A,,C,,,,1,0,,1,1,,0,,,,3,30%
JH-Aug-1_0777.jpg,August,Jharkhand,Giridih,38 ,,Pre-Test,,B,,A,,B,,,,,,1,,0,,0,,,,,,1,10%
JH-Aug-1_0792.jpg,August,Jharkhand,Giridih,38 ,,Pre-Test,,B,C,,,A,A,,,B,D,1,0,,,1,0,,,0,1,3,30%
JH-Aug-1_0798.jpg,August,Jharkhand,Giridih,38 ,More than 5 Years,Pre-Test,,,,C,C,A,,,D,C,A,,,1,0,1,,,0,1,0,3,30%
JH-Aug-1_0811.jpg,August,Jharkhand,Giridih,38 ,3 to 5 Year,Pre-Test,,C,D,B,,B,,,D,,D,0,0,0,,0,,,0,,1,1,10%
JH-Aug-1_0812.jpg,August,Jharkhand,Dhanbad,34 ,3 to 5 Year,Pre-Test,,B,D,,C,A,A,A,C,B,D,1,0,,0,1,0,0,0,0,1,3,30%
JH-Aug-1_0857.jpg,August,Jharkhand,Dhanbad,34 ,More than 5 Years,Pre-Test,,B,,,,B,,B,,,,1,,,,0,,1,,,,2,20%
JH-Aug-1_0982.jpg,August,Jharkhand,Dhanbad,34 ,,Pre-Test,,B,,,,,B,,D,,D,1,,,,,1,,0,,1,3,30%
JH-Aug-2_0031.jpg,August,Jharkhand,Dhanbad,34 ,More than 5 Years,Pre-Test,,,C,B,C,A,A,B,,C,C,,0,0,0,1,0,1,,1,0,3,30%
JH-Aug-2_0041.jpg,August,Jharkhand,Dhanbad,34 ,More than 5 Years,Pre-Test,,B,,C,,,A,B,,,,1,,1,,,0,1,,,,3,30%
OD-AUG1_0010.jpg,August,Odisha,Balangir,2 ,More than 5 Years,Pre-Test,,B,D,D,B, A,B,,,,,1,0,0,1,1,1,,,,,4,40%
OD-AUG1_0015.jpg,August,Odisha,Balangir,2 ,1 to 3 Year,Pre-Test,,B,,C,B,, A,B,D, A, A,1,,1,1,,0,1,0,0,0,4,40%
OD-AUG1_0018.jpg,August,Odisha,Balangir,2 ,1 to 3 Year,Pre-Test,,B,C,,,B,B,, A,,D,1,0,,,0,1,,1,,1,4,40%
OD-AUG1_0023.jpg,August,Odisha,Balangir,2 ,More than 5 Years,Pre-Test,,,D,,, A,B, A, A,,D,,0,,,1,1,0,1,,1,4,40%
OD-AUG2_0109.jpg,August,Odisha,Balangir,2 ,1 to 3 Year,Pre-Test,,B,D,D,D, A,B,D,D,D,D,1,0,0,0,1,1,0,0,0,1,4,40%
OD-AUG2_0113.jpg,August,Odisha,Balangir,2 ,,Pre-Test,,B,B,D,D, A,B,D,D,,,1,1,0,0,1,1,0,0,,,4,40%
OD-AUG2_0114.jpg,August,Odisha,Balangir,2 ,More than 5 Years,Pre-Test,,B,B,D,, A,B,,,,,1,1,0,,1,1,,,,,4,40%
OD-AUG2_0147.jpg,August,Odisha,Balangir,2 ,More than 5 Years,Pre-Test,,B,B,,B, A,, A,,,,1,1,,1,1,,0,,,,4,40%
OD-Aug3_0044.jpg,August,Odisha,Balasore,3 ,,Pre-Test,,B,B,,, A,B, A,B, A,,1,1,,,1,1,0,0,0,,4,40%
OD-Aug3_0048.jpg,August,Odisha,Balasore,3 ,More than 5 Years,Pre-Test,,,B,C,B, A,,,, A,,,1,1,1,1,,,,0,,4,40%
OD-AUG5_0017.jpg,August,Odisha,Balasore,3 ,More than 5 Years,Pre-Test,,D,B,C,D, A,B,C,C,B,,0,1,1,0,1,1,0,0,0,,4,40%
OD-AUG5_0133.jpg,August,Odisha,Bargarh,4 ,,Pre-Test,,B,B,,, A,,B,B,D, A,1,1,,,1,,1,0,0,0,4,40%
OD-AUG5_0134.jpg,August,Odisha,Nuapada,24 ,3 to 5 Year,Pre-Test,,B,D,B,B, A,B,,,,,1,0,0,1,1,1,,,,,4,40%
OD-AUG5_0149.jpg,August,Odisha,Rayagada,26 ,,Pre-Test,,B,B,C,,,,, A,,,1,1,1,,,,,1,,,4,40%
OD-Jul1_0044.jpg,July,Odisha,Sambalpur,27,,Pre-Test,,B,B,C,D,B, A,C,B,,D,1,1,1,0,0,0,0,0,,1,4,40%
OD-Jul2_0055.jpg,July,Odisha,Sambalpur,27,More than 5 Years,Pre-Test,,B,B,C,C,B,B,C,B,B,C,1,1,1,0,0,1,0,0,0,0,4,40%
OD-Jul2_0067.jpg,July,Odisha,Sambalpur,27,More than 5 Years,Pre-Test,,B,C,B,C, A,B,C,B,C,B,1,0,0,0,1,1,0,0,1,0,4,40%
OD-Jul2_0069.jpg,July,Odisha,Sambalpur,27,3 to 5 Year,Pre-Test,,B,B, A,C, A,B, A,,B,C,1,1,0,0,1,1,0,,0,0,4,40%
OD-Jul2_0123.jpg,July,Odisha,Sambalpur,27,,Pre-Test,,B, A, A,C, A,B,C,B, A,D,1,0,0,0,1,1,0,0,0,1,4,40%
OD-Jul2_0130.jpg,July,Odisha,Sambalpur,27,More than 5 Years,Pre-Test,,B,D,,D, A,B,D,,,D,1,0,,0,1,1,0,,,1,4,40%
OD-Jul2_0141.jpg,July,Odisha,Balangir,2 ,1 to 3 Year,Pre-Test,,B,B,, A, A, A,C,,,D,1,1,,0,1,0,0,,,1,4,40%
OD-Jul2_0187.jpg,July,Odisha,Balangir,2,,Pre-Test,,,,,, A,B,,,C,D,,,,,1,1,,,1,1,4,40%
OD-Jul2_0192.jpg,July,Odisha,Balangir,2,Less than 1 Year,Pre-Test,,B,,,, A,,C,D,C,D,1,,,,1,,0,0,1,1,4,40%
OD-Jul2_0196.jpg,July,Odisha,Balangir,2 ,Less than 1 Year,Pre-Test,,B,B,,D, A,,C,,D,D,1,1,,0,1,,0,,0,1,4,40%
OD-Jul2_0197.jpg,July,Odisha,Balangir,2 ,More than 5 Years,Pre-Test,,B,B,D,C, A,B,D,C, A, A,1,1,0,0,1,1,0,0,0,0,4,40%
OD-Jul2_0207.jpg,July,Odisha,Sambalpur,27,More than 5 Years,Pre-Test,,B,C,C, A, A,B, A,C, A,C,1,0,1,0,1,1,0,0,0,0,4,40%
OD-Jul2_0214.jpg,July,Odisha,Balangir,2 ,,Pre-Test,,B,B,C,B,B, A,C,B, A,B,1,1,1,1,0,0,0,0,0,0,4,40%
OD-Jul2_0220.jpg,July,Odisha,Balangir,2 ,,Pre-Test,,B, A,B,B,B, A,B, A,B,C,1,0,0,1,0,0,1,1,0,0,4,40%
OD-Jul2_0227.jpg,July,Odisha,Balangir,2,More than 5 Years,Pre-Test,,B,D,,, A,B,,,,D,1,0,,,1,1,,,,1,4,40%
OD-Jul2_0231.jpg,July,Odisha,Balangir,2,More than 5 Years,Pre-Test,,B,C,C,, A, A,D,D,,D,1,0,1,,1,0,0,0,,1,4,40%
OD-Jul2_0232.jpg,July,Odisha,Sambalpur,27,1 to 3 Year,Pre-Test,,B, A,C, A, A, A,B,B,B,C,1,0,1,0,1,0,1,0,0,0,4,40%
OD-Jul2_0235.jpg,July,Odisha,Sambalpur,27,1 to 3 Year,Pre-Test,,B,B, A,C, A,B,C,B, A, A,1,1,0,0,1,1,0,0,0,0,4,40%
JH-Aug-1_0088.jpg,July,Jharkhand,Bokaro,31 ,More than 5 Years,Pre-Test,,B,C,C,C,B,B,D,D,D,A,1,0,1,0,0,1,0,0,0,0,3,30%
JH-Aug-1_0090.jpg,July,Jharkhand,Bokaro,31 ,More than 5 Years,Pre-Test,,B,C,,C,A,A,B,D,D,D,1,0,,0,1,0,1,0,0,1,4,40%
JH-Aug-1_0095.jpg,July,Jharkhand,Bokaro,31 ,More than 5 Years,Pre-Test,,B,,C,C,A,,B,D,D,,1,,1,0,1,,1,0,0,,4,40%
JH-Aug-1_0102.jpg,July,Jharkhand,Bokaro,31 ,,Pre-Test,,B,D,C,C,A,A,,D,,D,1,0,1,0,1,0,,0,,1,4,40%
JH-Aug-1_0170.jpg,August,Jharkhand,Dhanbad,34 ,,Pre-Test,,C,C,A,,B,B,,B,D,D,0,0,0,,0,1,,0,0,1,2,20%
JH-Aug-1_0232.jpg,July,Jharkhand,Hazaribagh,41 ,,Pre-Test,,B,,C,A,A,A,,D,B,D,1,,1,0,1,0,,0,0,1,4,40%
JH-Aug-1_0275.jpg,July,Jharkhand,Hazaribagh,41 ,,Pre-Test,,B,C,A,C,A,A,B,C,D,,1,0,0,0,1,0,1,0,0,,3,30%
JH-Aug-1_0279.jpg,July,Jharkhand,Hazaribagh,41 ,,Pre-Test,,B,D,C,C,B,A,,A,B,B,1,0,1,0,0,0,,1,0,0,3,30%
JH-Aug-1_0281.jpg,July,Jharkhand,Hazaribagh,41 ,1 to 3 Year,Pre-Test,,B,D,A,C,A,A,B,C,D,B,1,0,0,0,1,0,1,0,0,0,3,30%
JH-Aug-1_0283.jpg,July,Jharkhand,Hazaribagh,41 ,More than 5 Years,Pre-Test,,B,D,C,A,B,A,B,C,,,1,0,1,0,0,0,1,0,,,3,30%
JH-Aug-1_0286.jpg,July,Jharkhand,Hazaribagh,41 ,More than 5 Years,Pre-Test,,B,D,,,,A,B,B,C,D,1,0,,,,0,1,0,1,1,4,40%
JH-Aug-1_0340.jpg,August,Jharkhand,Ranchi,50 ,More than 5 Years,Pre-Test,,B,C,C,D,A,A,A,D,B,D,1,0,1,0,1,0,0,0,0,1,4,40%
